Date,Serial number,Sequence code,Name,Order,Superfamily,Family,Subfamily,Tribe,Subtribe,Genus,Subgenus,Species,Subspecies,Sex,Adult/Larvae,Latitude,Longitude,Elevation,Locality,Environment,Collector
2021/5/14,21051403-2(0),Asb13,Aulacocheilus (Aulacocheilus) sibiricus bedeli,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,sibiricus,bedeli,_,Adult,25.251858,121.47581,35,"Sanzhi District, New Taipei City",Trametes sp.,___(Chih-Shuo Hsu)
2021/5/14,21051403-3(0),Asb12,Aulacocheilus (Aulacocheilus) sibiricus bedeli,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,sibiricus,bedeli,_,Adult,25.251858,121.47581,35,"Sanzhi District, New Taipei City",Trametes sp.,___(Chih-Shuo Hsu)
2021/5/14,21051403-4(0),Asb8,Aulacocheilus (Aulacocheilus) sibiricus bedeli,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,sibiricus,bedeli,_,Adult,25.251858,121.47581,35,"Sanzhi District, New Taipei City",Trametes sp.,___(Chih-Shuo Hsu)
2021/5/14,21051403-5(0),,Aulacocheilus (Aulacocheilus) sibiricus bedeli,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,sibiricus,bedeli,,Adult,25.251858,121.47581,35,"Sanzhi District, New Taipei City",Trametes sp.,___(Chih-Shuo Hsu)
2021/5/14,21051403-6(0),Asb14,Aulacocheilus (Aulacocheilus) sibiricus bedeli,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,sibiricus,bedeli,_,Adult,25.251858,121.47581,35,"Sanzhi District, New Taipei City",Trametes sp.,___(Chih-Shuo Hsu)
2021/5/14,21051403-7(0),,Aulacocheilus (Aulacocheilus) sibiricus bedeli,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,sibiricus,bedeli,,Adult,25.251858,121.47581,35,"Sanzhi District, New Taipei City",Trametes sp.,___(Chih-Shuo Hsu)
2021/5/14,21051403-8(0),Asb9,Aulacocheilus (Aulacocheilus) sibiricus bedeli,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,sibiricus,bedeli,_,Adult,25.251858,121.47581,35,"Sanzhi District, New Taipei City",Trametes sp.,___(Chih-Shuo Hsu)
2021/5/14,21051403-9(0),Asb10,Aulacocheilus (Aulacocheilus) sibiricus bedeli,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,sibiricus,bedeli,_,Adult,25.251858,121.47581,35,"Sanzhi District, New Taipei City",Trametes sp.,___(Chih-Shuo Hsu)
2021/5/14,21051403-10(0),,Aulacocheilus (Aulacocheilus) sibiricus bedeli,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,sibiricus,bedeli,,Adult,25.251858,121.47581,35,"Sanzhi District, New Taipei City",Trametes sp.,___(Chih-Shuo Hsu)
2021/5/14,21051411-11,Ec11-1,Encaustes cruenta formosana,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Encaustes,,cruenta,formosa,_,Adult,23.730405,120.786525,832,"Lugu Township, Nantou County",Light (dead),___(Yan-Jhih Ye)
2021/5/17,21051704-15(1),Eaa04-1,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/17,21051704-16(1),Mm04-1,Micrencaustes (Mimencaustes) michioi,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Micrencaustes,Mimencaustes,michioi,,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/17,21051704-17(1),Ec04-1,Encaustes cruenta formosana,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Encaustes,,cruenta,formosana,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/17,21051704-18(1),Et04-10,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/17,21051704-19(1),Et04-11,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/17,21051704-20(1),Em04-2,Episcapha (Psiloscapha) morawitzi magna R,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,morawitzi,magna,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/17,21051704-21(1),Em04-3,Episcapha (Psiloscapha) morawitzi magna R,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,morawitzi,magna,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/17,21051704-22(1),Et04-14,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/17,21051704-23(1),Em04-1,Episcapha (Psiloscapha) morawitzi magna R,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,morawitzi,magna,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/17,21051704-24(1),Et04-15,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/17,21051708-35,Ne08-10,Neotriplax sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Neotriplax,,,,_,Adult,24.23681,120.953465,1895,"Heping District, Taichung City",,___(Ming-Hsun Wu)
2021/5/17,21051708-36,Ne08-11,Neotriplax sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Neotriplax,,,,_,Adult,24.23681,120.953465,1895,"Heping District, Taichung City",,___(Ming-Hsun Wu)
2021/5/17,21051708-37,Mp08-3,Microsternus perforatus,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Dacnini,,Microsternus,,perforatus,,_,Adult,24.23681,120.953465,1895,"Heping District, Taichung City",,___(Ming-Hsun Wu)
2021/5/17,21051708-38,Mp08-4,Microsternus perforatus,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Dacnini,,Microsternus,,perforatus,,_,Adult,24.23681,120.953465,1895,"Heping District, Taichung City",,___(Ming-Hsun Wu)
2021/5/17,21051708-39,Ec08-1,Encaustes cruenta formosana,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Encaustes,,cruenta,formosana,_,Adult,24.23681,120.953465,1895,"Heping District, Taichung City",,___(Ming-Hsun Wu)
2021/5/17,21051708-40,Et08-3,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.23681,120.953465,1895,"Heping District, Taichung City",,___(Ming-Hsun Wu)
2021/5/17,21051708-41,Et08-4,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.23681,120.953465,1895,"Heping District, Taichung City",,___(Ming-Hsun Wu)
2021/5/17,21051708-42,Et08-2,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.23681,120.953465,1895,"Heping District, Taichung City",,___(Ming-Hsun Wu)
2021/5/19,21051915-3,Et15-1,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",Light trap,___(Yi-Ting Chung)
2021/5/19,21051915-4,Ef15-1,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,_,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",Light trap,___(Yi-Ting Chung)
2021/5/19,21051915-5,Ef15-2,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,_,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",Light trap,___(Yi-Ting Chung)
2021/5/24,21052415-1,Eaa15-1,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,_,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",,___(Yi-Ting Chung)
2021/5/24,21052415-2,Ef15-3,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,_,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",Light trap,___(Yi-Ting Chung)
2021/5/24,21052415-3,Et15-2,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",Light trap,___(Yi-Ting Chung)
2021/5/24,21052415-4,Et15-3,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",Light trap,___(Yi-Ting Chung)
2021/5/24,21052415-5,Et15-4,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",Light trap,___(Yi-Ting Chung)
2021/5/24,21052415-6,Et15-5,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",Light trap,___(Yi-Ting Chung)
2021/5/24,21052415-7,Et15-6,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",Light trap,___(Yi-Ting Chung)
2021/5/24,21052415-8,Ef15-4,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,_,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",Light trap,___(Yi-Ting Chung)
2021/5/24,21052415-9,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",,___(Yi-Ting Chung)
2021/5/24,21052415-10,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",,___(Yi-Ting Chung)
2021/5/24,21052415-11,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",,___(Yi-Ting Chung)
2021/5/24,21052415-12,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",,___(Yi-Ting Chung)
2021/5/24,21052415-13,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",,___(Yi-Ting Chung)
2021/5/24,21052415-14,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,22.41082,120.738362,1235,"Chunri Township, Pingtung County",,___(Yi-Ting Chung)
2021/5/28,21052804-3,Et04-1,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/28,21052804-4,Et04-2,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/28,21052804-5,Em04-4,Episcapha (Psiloscapha) morawitzi magna R,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,morawitzi,magna,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/28,21052804-6,Et04-4,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/28,21052804-7,Et04-5,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/28,21052804-8,Em04-6,Episcapha (Psiloscapha) morawitzi magna R,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,morawitzi,magna,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/28,21052804-9,Et04-9,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/28,21052804-10,Et04-7,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/28,21052804-11,Et04-8,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.700783,121.435474,1898,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/28,21052804-16,Eaa04-2,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,_,Adult,24.705333,121.45115,2129,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/28,21052804-19,Et04-16,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.705333,121.45115,2129,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/28,21052804-20,Et04-17,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.705333,121.45115,2129,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/28,21052804-21,Et04-18,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.705333,121.45115,2129,"Fuxing District, Taoyuan City",,___(Shu-Ping Wu)
2021/5/29,21052904-1,Msp03-1,Micrencaustes (Micrencaustes) navicularis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Micrencaustes,Micrencaustes,navicularis,,_,Adult,24.804881,121.22678,463,"Longtan District, Taoyuan City",Ganoderma sp.,___
2021/6/2,21060215-15,Msp15-1,Microsternus nakanoi,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Dacnini,,Microsternus,,,,_,Adult,22.412182,120.752846,1500,"Chunri Township, Pingtung County",UV light trap,___(Yi-Ting Chung)
2021/6/2,21060215-16,Msp15-2,Microsternus nakanoi,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Dacnini,,Microsternus,,,,_,Adult,22.412182,120.752846,1500,"Chunri Township, Pingtung County",UV light trap,___(Yi-Ting Chung)
2021/6/2,21060215-18,Ef15-5,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,_,Adult,22.412182,120.752846,1500,"Chunri Township, Pingtung County",UV light trap,___(Yi-Ting Chung)
2021/6/8,21060815-1,Ek15-1,Episcaphula (Isoscaphula) kojimai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcaphula,Isoscaphula,kojimai,,_,Adult,22.244549,120.822994,378,"Shizi Township, Pingtung County",,___(Yi-Ting Chung)
2021/6/8,21060815-2,Mp15-1,Microsternus perforatus,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Dacnini,,Microsternus,,perforatus,,_,Adult,22.244549,120.822994,378,"Shizi Township, Pingtung County",,___(Yi-Ting Chung)
2021/6/8,21060815-3,Ef15-6,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,_,Adult,22.244549,120.822994,378,"Shizi Township, Pingtung County",,___(Yi-Ting Chung)
2021/6/8,21060815-4,Ef15-7,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,_,Adult,22.244549,120.822994,378,"Shizi Township, Pingtung County",,___(Yi-Ting Chung)
2021/6/10,21061015-1(0),,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,22.410518,120.755057,1419,"Chunri Township, Pingtung County",UV light trap,___(Yi-Ting Chung)
2021/6/10,21061015-2(0),,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,22.410518,120.755057,1419,"Chunri Township, Pingtung County",UV light trap,___(Yi-Ting Chung)
2021/6/10,21061015-3(0),Eaa15-2,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,_,Adult,22.410518,120.755057,1419,"Chunri Township, Pingtung County",UV light trap,___(Yi-Ting Chung)
2021/6/10,21061015-4(0),,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,22.410518,120.755057,1419,"Chunri Township, Pingtung County",UV light trap,___(Yi-Ting Chung)
2021/6/10,21061015-5(0),,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,22.410518,120.755057,1419,"Chunri Township, Pingtung County",UV light trap,___(Yi-Ting Chung)
2021/6/10,21061015-6(0),,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.410518,120.755057,1419,"Chunri Township, Pingtung County",UV light trap,___(Yi-Ting Chung)
2021/6/11,21061106-1,,Encaustes cruenta formosana,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Encaustes,,cruenta,formosana,,Adult,24.692637,121.304022,1907,"Jianshi Township, Hsinchu County",,___(Shu-Ping Wu)
2021/6/11,21061106-2,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adults(6),24.692637,121.304022,1907,"Jianshi Township, Hsinchu County",,___(Shu-Ping Wu)
2021/6/11,21061106-3,,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,,Adults(5),24.692637,121.304022,1907,"Jianshi Township, Hsinchu County",,___(Shu-Ping Wu)
2021/6/12,21061215-5,Ef15-8,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,_,Adult,22.412182,120.752846,1500,"Chunri Township, Pingtung County",UV light trap,___(Yi-Ting Chung)
2021/6/12,21061214-6(0),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.648785,120.270588,103,"Gushan District, Kaohsiung City",,___(Yi-Ting Chung)
2021/6/12,21061214-7(0),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.648785,120.270588,103,"Gushan District, Kaohsiung City",,___(Yi-Ting Chung)
2021/6/12,21061214-8(0),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.648785,120.270588,103,"Gushan District, Kaohsiung City",,___(Yi-Ting Chung)
2021/6/12,21061214-9(0),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.648785,120.270588,103,"Gushan District, Kaohsiung City",,___(Yi-Ting Chung)
2021/6/12,21061214-10(0),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.648785,120.270588,103,"Gushan District, Kaohsiung City",,___(Yi-Ting Chung)
2021/6/12,21061214-11(0),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.648785,120.270588,103,"Gushan District, Kaohsiung City",,___(Yi-Ting Chung)
2021/6/12,21061214-12(0),Esp14-7,Episcapha (Ephicaspa) yunnanensis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,yunnanensis,,_,Adult,22.648785,120.270588,103,"Gushan District, Kaohsiung City",,___(Yi-Ting Chung)
2021/6/18,21061811-1,Tsp11-1,Triplax sp. 2,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Triplax,,,,,Adult,24.032235,120.836097,429,"Guoxing Township, Nantou County",Panus fulvus,___(Pei-Yuan Liang)
2021/6/25,21062508-1,Ety5,Amblyopus interruptus,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Amblyopus,,interruptus,,,Larvae(9),24.098895,120.616854,29,"Wuri District, Taichung City",Termitomyces sp.,___(Pei-Yuan Liang)
2021/6/28,21062808-1(0),Am08-1(ERO-0033),Amblyopus interruptus,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Amblyopus ,,interruptus,,_,Adult,24.205023,120.593892,292,"Shalu District, Taichung City",Termitomyces sp.,___(Pei-Yuan Liang)
2021/6/28,21062808-2(0),Am08-2,Amblyopus interruptus,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Amblyopus ,,interruptus,,_,Adult,24.205023,120.593892,292,"Shalu District, Taichung City",Termitomyces sp.,___(Pei-Yuan Liang)
2021/6/28,21062808-3(0),Am08-3,Amblyopus interruptus,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Amblyopus ,,interruptus,,_,Adult,24.205023,120.593892,292,"Shalu District, Taichung City",Termitomyces sp.,___(Pei-Yuan Liang)
2021/6/30,21063006-2,Et06-1,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.577256,121.408738,1692,"Jianshi Township, Hsinchu County",Light trap,___(Shu-Ping Wu)
2021/6/30,21063006-4,Em06-1,Episcapha (Psiloscapha) morawitzi magna R,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,morawitzi,magna,_,Adult,24.577256,121.408738,1692,"Jianshi Township, Hsinchu County",Light trap,___(Shu-Ping Wu)
2021/6/30,21063006-6,Em06-2,Episcapha (Psiloscapha) morawitzi magna R,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,morawitzi,magna,_,Adult,24.577256,121.408738,1692,"Jianshi Township, Hsinchu County",Light trap,___(Shu-Ping Wu)
2021/7/1,21070102-1(0),Asp10,Aulacocheilus (Aulacocheilus) uncusifer,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,uncusifer,,_,Adult,25.031561,121.592576,216,"Nangang District, Taipei City",Perenniporia ochroleuca,Janus Olajuan Boediman
2021/7/1,21070102-2(0),,Aulacocheilus (Aulacocheilus) uncusifer,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,,,,Adult,25.031561,121.592576,216,"Nangang District, Taipei City",Perenniporia ochroleuca,Janus Olajuan Boediman
2021/7/1,21070102-3(0),,Aulacocheilus (Aulacocheilus) uncusifer,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,,,,Adult,25.031561,121.592576,216,"Nangang District, Taipei City",Perenniporia ochroleuca,Janus Olajuan Boediman
